Segments
100
,,New Subject:gripper,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,deg,deg,deg,mm,mm,mm
67,0,386.173,577.97,710.134,363.216,609.099,726.359,524.957,753.684,675.792,323.817,623.792,642.671,380.383,603.16,765.646
68,0,386.167,577.958,710.138,363.21,609.102,726.369,524.958,753.697,675.792,323.816,623.79,642.675,380.372,603.163,765.652
69,0,386.17,577.956,710.133,363.206,609.1,726.369,524.956,753.694,675.785,323.815,623.791,642.676,380.361,603.172,765.66
70,0,386.15,577.962,710.133,363.205,609.124,726.358,524.958,753.685,675.794,323.815,623.795,642.668,380.367,603.169,765.655
71,0,386.166,577.963,710.132,363.196,609.128,726.36,524.956,753.692,675.791,323.813,623.795,642.677,380.369,603.165,765.653
72,0,386.165,577.968,710.127,363.193,609.112,726.374,524.953,753.703,675.782,323.81,623.797,642.673,380.363,603.178,765.655
73,0,386.165,577.976,710.137,363.194,609.113,726.369,524.95,753.695,675.802,323.811,623.793,642.673,380.358,603.174,765.655
74,0,386.157,577.973,710.14,363.203,609.127,726.365,524.954,753.692,675.79,323.814,623.785,642.668,380.363,603.181,765.657
75,0,386.164,577.973,710.137,363.198,609.128,726.374,524.959,753.696,675.785,323.806,623.802,642.68,380.366,603.177,765.653
76,0,386.186,577.97,710.135,363.202,609.108,726.375,524.953,753.695,675.789,323.805,623.789,642.669,380.375,603.173,765.651
77,0,386.169,577.956,710.143,363.206,609.093,726.366,524.961,753.682,675.794,323.814,623.797,642.67,380.389,603.161,765.645
78,0,386.182,577.976,710.142,363.206,609.104,726.367,524.957,753.693,675.788,323.811,623.788,642.671,380.383,603.155,765.648
79,0,386.179,577.957,710.142,363.222,609.106,726.362,524.968,753.671,675.797,323.819,623.791,642.666,380.39,603.154,765.647
80,0,386.18,577.964,710.138,363.217,609.101,726.363,524.964,753.673,675.797,323.816,623.794,642.675,380.383,603.158,765.652
81,0,386.189,577.951,710.139,363.218,609.084,726.364,524.967,753.681,675.785,323.824,623.788,642.669,380.387,603.154,765.651
82,0,386.193,577.947,710.138,363.212,609.089,726.363,524.974,753.673,675.796,323.819,623.788,642.681,380.381,603.157,765.659
83,0,386.175,577.946,710.132,363.222,609.1,726.368,524.974,753.666,675.798,323.833,623.787,642.667,380.385,603.151,765.649
84,0,386.175,577.958,710.132,363.225,609.101,726.355,524.972,753.674,675.797,323.812,623.792,642.686,380.389,603.155,765.643
85,0,386.183,577.929,710.138,363.226,609.1,726.366,524.966,753.675,675.798,323.827,623.786,642.665,380.381,603.158,765.653
86,0,386.192,577.947,710.138,363.218,609.106,726.363,524.962,753.682,675.797,323.819,623.788,642.674,380.372,603.167,765.658
87,0,386.18,577.958,710.135,363.209,609.103,726.371,524.965,753.68,675.797,323.81,623.793,642.685,380.38,603.16,765.656
88,0,386.176,577.974,710.14,363.203,609.104,726.373,524.956,753.69,675.786,323.816,623.781,642.675,380.379,603.161,765.643
89,0,386.17,577.961,710.133,363.198,609.11,726.373,524.961,753.679,675.789,323.814,623.792,642.663,380.381,603.158,765.649
90,0,386.163,577.959,710.143,363.194,609.117,726.365,524.956,753.685,675.792,323.813,623.797,642.672,380.374,603.162,765.647
91,0,386.167,577.963,710.138,363.21,609.102,726.373,524.955,753.69,675.788,323.817,623.79,642.669,380.377,603.162,765.645
92,0,386.163,577.969,710.135,363.195,609.11,726.367,524.954,753.695,675.787,323.816,623.785,642.675,380.376,603.162,765.645
93,0,386.169,577.954,710.137,363.2,609.109,726.369,524.958,753.686,675.786,323.814,623.791,642.666,380.379,603.155,765.646
94,0,386.177,577.956,710.127,363.21,609.113,726.359,524.956,753.686,675.797,323.824,623.784,642.68,380.384,603.151,765.649
95,0,386.171,577.948,710.137,363.219,609.11,726.36,524.958,753.673,675.792,323.83,623.785,642.671,380.385,603.156,765.644
96,0,386.179,577.944,710.135,363.23,609.099,726.361,524.971,753.671,675.789,323.81,623.783,642.683,380.394,603.142,765.637
97,0,386.162,577.937,710.142,363.234,609.093,726.351,524.97,753.675,675.796,323.821,623.787,642.672,380.392,603.145,765.649
98,0,386.192,577.956,710.129,363.235,609.092,726.357,524.967,753.683,675.793,323.822,623.765,642.68,380.376,603.157,765.657
99,0,386.181,577.935,710.126,363.228,609.091,726.353,524.969,753.672,675.792,323.82,623.777,642.684,380.389,603.15,765.652
100,0,386.162,577.933,710.138,363.234,609.093,726.354,524.974,753.664,675.797,323.826,623.775,642.673,380.397,603.139,765.643
101,0,386.183,577.941,710.139,363.216,609.089,726.36,524.962,753.677,675.791,323.824,623.779,642.677,380.403,603.134,765.64
102,0,386.176,577.948,710.134,363.209,609.08,726.372,524.974,753.675,675.786,323.825,623.781,642.673,380.396,603.137,765.637
103,0,386.183,577.938,710.135,363.221,609.083,726.365,524.961,753.674,675.796,323.822,623.782,642.671,380.384,603.143,765.646
104,0,386.165,577.95,710.137,363.223,609.094,726.361,524.955,753.677,675.798,323.823,623.786,642.671,380.389,603.145,765.642
105,0,386.175,577.956,710.145,363.205,609.102,726.368,524.947,753.692,675.794,323.814,623.796,642.671,380.385,603.153,765.642
106,0,386.169,577.954,710.145,363.199,609.1,726.376,524.963,753.686,675.786,323.808,623.788,642.669,380.377,603.155,765.642
107,0,386.169,577.95,710.135,363.2,609.109,726.371,524.953,753.695,675.787,323.815,623.802,642.667,380.374,603.164,765.647
108,0,386.161,577.958,710.143,363.2,609.12,726.364,524.945,753.696,675.788,323.802,623.799,642.675,380.376,603.164,765.649
109,0,386.165,577.964,710.133,363.2,609.122,726.359,524.942,753.703,675.785,323.807,623.788,642.661,380.36,603.172,765.655
110,0,386.159,577.989,710.137,363.203,609.126,726.362,524.948,753.702,675.782,323.802,623.792,642.667,380.364,603.175,765.65
111,0,386.161,577.972,710.145,363.208,609.116,726.369,524.949,753.701,675.786,323.826,623.784,642.664,380.374,603.164,765.648
112,0,386.163,577.962,710.138,363.205,609.107,726.378,524.956,753.688,675.79,323.815,623.794,642.669,380.369,603.165,765.654
113,0,386.167,577.959,710.142,363.198,609.106,726.364,524.954,753.69,675.797,323.814,623.793,642.675,380.39,603.151,765.642
114,0,386.162,577.958,710.13,363.216,609.101,726.365,524.964,753.674,675.795,323.809,623.789,642.667,380.381,603.156,765.647
115,0,386.156,577.964,710.137,363.223,609.101,726.354,524.964,753.681,675.788,323.819,623.795,642.667,380.374,603.156,765.65
116,0,386.163,577.963,710.135,363.214,609.107,726.363,524.958,753.677,675.797,323.816,623.783,642.668,380.385,603.159,765.643
117,0,386.172,577.963,710.127,363.223,609.107,726.358,524.946,753.7,675.792,323.825,623.781,642.672,380.374,603.158,765.65
118,0,386.16,577.965,710.132,363.216,609.103,726.368,524.952,753.687,675.793,323.815,623.792,642.675,380.37,603.17,765.656
